,transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,category,color,size,season,supplier,cost_price,list_price,store_name,region,store_size_m2,age,gender,city,revenue,profit,date_by_month,repeat_flag,discount_rate
3540,T0007689,2023-08-30,P011631,S005,C010737,3,0.0,1,Tops,White,XS,Summer,supplierc,34.12,118.69,Coimbra Boutique,Coimbra,238,58,Male,Coimbra,356.07,253.70999999999998,2023-08,Repeat,
3541,T0000633,2020-12-31,P011631,S001,C023734,3,0.0,0,Tops,White,XS,Summer,supplierc,34.12,118.69,Lisbon Flagship,Lisbon,179,26,Other,Porto,356.07,253.70999999999998,2020-12,Repeat,
3542,T0028272,2022-01-21,P011980,S004,C020771,1,0.0,0,Accessories,White,M,Summer,suppliera,28.21,48.81,Online,Online,950,47,Male,Porto,48.81,20.6,2022-01,Repeat,
3543,T0031743,2020-09-12,P012227,S003,C020776,3,0.0,0,Accessories,Yellow,XL,Fall,supplierb,35.14,24.39,Faro Outlet,Algarve,336,53,Other,Porto,73.17,-32.25,2020-09,Repeat,
3544,T0009862,2022-09-06,P012265,S005,C004629,2,0.0,0,Bottoms,White,L,Summer,supplierc,10.02,48.25,Coimbra Boutique,Coimbra,238,19,Female,Lisbon,96.5,76.46000000000001,2022-09,Repeat,
3545,T0010625,2022-02-02,P012650,S001,C018681,2,0.1,0,Tops,White,XS,Spring,supplierb,60.7,115.57,Lisbon Flagship,Lisbon,179,63,Female,Braga,208.02599999999998,109.73999999999998,2022-02,Repeat,0-10%
3546,T0022966,2022-09-02,P013039,S002,C023426,3,0.0,0,Dresses,Red,XL,Winter,supplierd,6.85,18.54,Porto Center,Porto,728,28,Male,Braga,55.62,35.07,2022-09,Repeat,
3547,T0003382,2022-02-04,P013039,S004,C004427,2,0.0,0,Dresses,Red,XL,Winter,supplierd,6.85,18.54,Online,Online,950,46,Female,Coimbra,37.08,23.38,2022-02,Repeat,
3548,T0011411,2021-09-02,P013300,S005,C012327,1,0.3,0,Bottoms,Black,L,Winter,suppliera,12.12,126.97,Coimbra Boutique,Coimbra,238,31,Male,Porto,88.87899999999999,114.85,2021-09,Repeat,20-30%
3549,T0047920,2024-08-14,P013343,S002,C017089,3,0.1,0,Tops,Black,XL,Winter,supplierd,32.79,17.73,Porto Center,Porto,728,23,Female,Porto,47.871,-45.17999999999999,2024-08,Repeat,0-10%
3550,T0007888,2021-07-31,P013633,S001,C008694,4,0.0,0,Tops,Yellow,M,Spring,supplierc,50.58,116.41,Lisbon Flagship,Lisbon,179,61,Other,Coimbra,465.64,263.32,2021-07,Repeat,
3551,T0005110,2022-07-02,P013633,S004,C000614,4,0.0,0,Tops,Yellow,M,Spring,supplierc,50.58,116.41,Online,Online,950,62,Female,Lisbon,465.64,263.32,2022-07,Repeat,
3552,T0004045,2022-05-31,P013633,S005,C009921,4,0.3,0,Tops,Yellow,M,Spring,supplierc,50.58,116.41,Coimbra Boutique,Coimbra,238,29,Other,Braga,325.948,263.32,2022-05,Repeat,20-30%
3553,T0011577,2023-08-06,P014108,S002,C008135,2,0.3,0,Tops,Green,M,Spring,supplierc,60.32,67.46,Porto Center,Porto,728,56,Other,Braga,94.44399999999999,14.279999999999987,2023-08,Repeat,20-30%
3554,T0014863,2024-06-27,P014108,S005,C022854,4,0.2,0,Tops,Green,M,Spring,supplierc,60.32,67.46,Coimbra Boutique,Coimbra,238,59,Other,Faro,215.87199999999999,28.559999999999974,2024-06,Repeat,10-20%
3555,T0046861,2024-12-28,P014677,S002,C002466,1,0.0,0,Accessories,Yellow,M,Summer,supplierd,10.65,85.08,Porto Center,Porto,728,64,Other,Coimbra,85.08,74.42999999999999,2024-12,Repeat,
3556,T0015450,2020-09-24,P014683,S005,C004383,3,0.0,0,Tops,Blue,M,Spring,supplierd,53.72,178.12,Coimbra Boutique,Coimbra,238,23,Female,Coimbra,534.36,373.20000000000005,2020-09,Repeat,
3557,T0035032,2021-08-02,P014683,S005,C000889,2,0.0,1,Tops,Blue,M,Spring,supplierd,53.72,178.12,Coimbra Boutique,Coimbra,238,20,Female,Lisbon,356.24,248.8,2021-08,Repeat,
3558,T0042779,2024-07-04,P014683,S001,C005189,2,0.2,0,Tops,Blue,M,Spring,supplierd,53.72,178.12,Lisbon Flagship,Lisbon,179,65,Male,Lisbon,284.992,248.8,2024-07,Repeat,10-20%
3559,T0007841,2024-08-23,P014704,S001,C017477,3,0.0,0,Tops,Red,XS,Fall,supplierc,74.86,73.02,Lisbon Flagship,Lisbon,179,28,Male,Lisbon,219.06,-5.52000000000001,2024-08,Repeat,
3560,T0030159,2024-07-18,P014757,S001,C008780,3,0.0,0,Dresses,Yellow,S,Summer,supplierc,64.36,109.09,Lisbon Flagship,Lisbon,179,61,Male,Faro,327.27,134.19,2024-07,Repeat,
3561,T0018601,2023-10-01,P014808,S002,C009784,2,0.0,0,Shoes,Yellow,XS,Summer,supplierb,39.43,111.39,Porto Center,Porto,728,19,Female,Lisbon,222.78,143.92000000000002,2023-10,One-time,
3562,T0016025,2024-07-30,P014808,S003,C011925,3,0.0,0,Shoes,Yellow,XS,Summer,supplierb,39.43,111.39,Faro Outlet,Algarve,336,56,Female,Faro,334.17,215.88000000000002,2024-07,Repeat,
3563,T0039224,2022-04-02,P014854,S002,C022736,2,0.0,1,Dresses,Red,M,Fall,supplierb,44.59,167.13,Porto Center,Porto,728,40,Other,Porto,334.26,245.07999999999998,2022-04,Repeat,
3564,T0049075,2022-04-24,P016114,S002,C024990,2,0.0,0,Shoes,Green,L,Summer,suppliera,53.92,47.37,Porto Center,Porto,728,56,Other,Faro,94.74,-13.100000000000009,2022-04,One-time,
3565,T0025348,2020-10-05,P016356,S004,C002503,3,0.0,0,Bottoms,Red,S,Winter,supplierc,22.03,198.96,Online,Online,950,42,Male,Braga,596.88,530.79,2020-10,One-time,
3566,T0038803,2021-02-01,P016383,S003,C005238,4,0.1,0,Dresses,Red,XL,Summer,supplierc,51.15,51.37,Faro Outlet,Algarve,336,54,Male,Faro,184.932,0.8799999999999955,2021-02,Repeat,0-10%
3567,T0041710,2022-03-12,P016383,S001,C012964,1,0.1,0,Dresses,Red,XL,Summer,supplierc,51.15,51.37,Lisbon Flagship,Lisbon,179,56,Male,Coimbra,46.233,0.21999999999999886,2022-03,Repeat,0-10%
3568,T0022984,2023-06-02,P016383,S004,C001178,3,0.1,0,Dresses,Red,XL,Summer,supplierc,51.15,51.37,Online,Online,950,53,Other,Coimbra,138.69899999999998,0.6599999999999966,2023-06,Repeat,0-10%
3569,T0015794,2020-12-30,P016524,S003,C008114,2,0.0,0,Bottoms,Black,M,Spring,supplierb,33.55,26.63,Faro Outlet,Algarve,336,63,Other,Braga,53.26,-13.839999999999996,2020-12,Repeat,
3570,T0016904,2022-08-20,P016639,S004,C023704,1,0.3,0,Shoes,Yellow,XL,Spring,supplierb,6.94,151.42,Online,Online,950,48,Female,Braga,105.99399999999999,144.48,2022-08,Repeat,20-30%
3571,T0003182,2024-01-17,P016639,S004,C012253,4,0.0,0,Shoes,Yellow,XL,Spring,supplierb,6.94,151.42,Online,Online,950,30,Male,Faro,605.68,577.92,2024-01,Repeat,
3572,T0024288,2023-06-14,P016767,S002,C016466,4,0.0,0,Tops,White,XS,Fall,supplierd,30.41,144.05,Porto Center,Porto,728,37,Other,Lisbon,576.2,454.56000000000006,2023-06,Repeat,
3573,T0024547,2020-10-28,P016767,S001,C002631,4,0.0,0,Tops,White,XS,Fall,supplierd,30.41,144.05,Lisbon Flagship,Lisbon,179,61,Female,Faro,576.2,454.56000000000006,2020-10,One-time,
3574,T0026244,2021-06-01,P016767,S004,C007481,1,0.0,0,Tops,White,XS,Fall,supplierd,30.41,144.05,Online,Online,950,42,Other,Porto,144.05,113.64000000000001,2021-06,Repeat,
3575,T0040435,2021-05-19,P016878,S001,C010252,3,0.0,0,Shoes,Green,XL,Summer,supplierb,49.92,165.6,Lisbon Flagship,Lisbon,179,38,Other,Lisbon,496.79999999999995,347.03999999999996,2021-05,Repeat,
3576,T0038620,2022-11-17,P017201,S001,C009556,3,0.0,0,Shoes,Black,XS,Spring,supplierb,65.0,179.51,Lisbon Flagship,Lisbon,179,39,Female,Coimbra,538.53,343.53,2022-11,One-time,
3577,T0039119,2021-10-04,P017643,S004,C005415,2,0.0,0,Tops,Red,L,Winter,suppliera,66.13,114.07,Online,Online,950,20,Female,Braga,228.14,95.88,2021-10,Repeat,
3578,T0019323,2024-09-04,P017708,S004,C007138,4,0.0,1,Bottoms,Yellow,M,Spring,suppliera,15.29,56.89,Online,Online,950,67,Male,Braga,227.56,166.4,2024-09,Repeat,
3579,T0042930,2023-09-29,P017708,S001,C001450,2,0.0,0,Bottoms,Yellow,M,Spring,suppliera,15.29,56.89,Lisbon Flagship,Lisbon,179,39,Male,Porto,113.78,83.2,2023-09,Repeat,
3580,T0031403,2024-08-30,P018317,S003,C010890,3,0.3,0,Tops,Red,XS,Winter,supplierb,51.25,183.49,Faro Outlet,Algarve,336,44,Female,Faro,385.329,396.72,2024-08,Repeat,20-30%
3581,T0040405,2023-04-23,P018360,S002,C019623,1,0.0,0,Shoes,Black,XS,Spring,suppliera,22.63,100.74,Porto Center,Porto,728,56,Other,Coimbra,100.74,78.11,2023-04,One-time,
3582,T0043874,2024-02-24,P018360,S002,C024307,3,0.0,0,Shoes,Black,XS,Spring,suppliera,22.63,100.74,Porto Center,Porto,728,65,Other,Coimbra,302.21999999999997,234.32999999999998,2024-02,Repeat,
3583,T0038353,2024-08-06,P018360,S003,C011002,2,0.0,0,Shoes,Black,XS,Spring,suppliera,22.63,100.74,Faro Outlet,Algarve,336,19,Male,Faro,201.48,156.22,2024-08,Repeat,
3584,T0015027,2021-10-13,P018467,S005,C014677,3,0.2,0,Accessories,Black,L,Winter,supplierc,45.59,75.89,Coimbra Boutique,Coimbra,238,41,Male,Lisbon,182.13600000000002,90.89999999999999,2021-10,Repeat,10-20%
3585,T0007575,2023-03-16,P018490,S002,C020549,3,0.0,1,Shoes,Yellow,XS,Winter,suppliera,17.12,137.52,Porto Center,Porto,728,51,Male,Faro,412.56000000000006,361.20000000000005,2023-03,Repeat,
3586,T0029727,2024-05-22,P018564,S003,C008074,3,0.1,0,Shoes,Yellow,L,Summer,supplierb,57.75,64.29,Faro Outlet,Algarve,336,17,Female,Lisbon,173.583,19.62000000000002,2024-05,One-time,0-10%
3587,T0028527,2024-11-21,P018682,S002,C022608,1,0.2,0,Dresses,Red,L,Summer,supplierb,6.92,141.92,Porto Center,Porto,728,27,Other,Lisbon,113.536,135.0,2024-11,Repeat,10-20%
3588,T0036449,2020-10-21,P018682,S001,C007198,2,0.0,0,Dresses,Red,L,Summer,supplierb,6.92,141.92,Lisbon Flagship,Lisbon,179,66,Male,Porto,283.84,270.0,2020-10,Repeat,
3589,T0009717,2023-04-11,P018682,S002,C004833,2,0.1,1,Dresses,Red,L,Summer,supplierb,6.92,141.92,Porto Center,Porto,728,43,Male,Braga,255.456,270.0,2023-04,Repeat,0-10%
3590,T0024843,2020-11-03,P018884,S003,C015049,3,0.3,1,Shoes,Unknown,XS,Spring,suppliera,19.27,156.75,Faro Outlet,Algarve,336,59,Male,Coimbra,329.17499999999995,412.43999999999994,2020-11,Repeat,20-30%
3591,T0037767,2021-11-23,P018884,S003,C010818,3,0.2,0,Shoes,Unknown,XS,Spring,suppliera,19.27,156.75,Faro Outlet,Algarve,336,33,Other,Lisbon,376.20000000000005,412.43999999999994,2021-11,Repeat,10-20%
3592,T0048181,2020-03-20,P019109,S002,C006257,4,0.0,0,Shoes,Black,L,Summer,supplierd,63.33,174.93,Porto Center,Porto,728,56,Male,Faro,699.72,446.40000000000003,2020-03,Repeat,
3593,T0029137,2024-01-31,P019896,S003,C007841,2,0.0,0,Dresses,Unknown,M,Winter,supplierb,34.66,136.51,Faro Outlet,Algarve,336,64,Female,Braga,273.02,203.7,2024-01,Repeat,
3594,T0026224,2023-06-19,P019896,S004,C003532,4,0.0,0,Dresses,Unknown,M,Winter,supplierb,34.66,136.51,Online,Online,950,39,Male,Porto,546.04,407.4,2023-06,Repeat,
3595,T0027840,2021-05-16,P020143,S001,C018376,2,0.0,0,Dresses,Black,L,Fall,suppliera,39.36,120.42,Lisbon Flagship,Lisbon,179,49,Male,Lisbon,240.84,162.12,2021-05,One-time,
3596,T0028723,2021-04-26,P020143,S004,C017210,3,0.0,0,Dresses,Black,L,Fall,suppliera,39.36,120.42,Online,Online,950,35,Male,Faro,361.26,243.18,2021-04,Repeat,
3597,T0030355,2023-04-19,P020217,S003,C011013,4,0.0,0,Tops,White,L,Fall,supplierd,5.56,75.54,Faro Outlet,Algarve,336,39,Other,Lisbon,302.16,279.92,2023-04,Repeat,
3598,T0040040,2023-07-27,P020339,S003,C004333,3,0.0,1,Tops,White,L,Spring,supplierc,11.17,147.31,Faro Outlet,Algarve,336,67,Female,Lisbon,441.93,408.4200000000001,2023-07,One-time,
3599,T0013214,2024-09-17,P020339,S003,C024007,4,0.2,1,Tops,White,L,Spring,supplierc,11.17,147.31,Faro Outlet,Algarve,336,52,Male,Lisbon,471.39200000000005,544.5600000000001,2024-09,Repeat,10-20%
3600,T0029842,2023-02-11,P020892,S003,C007901,4,0.0,0,Accessories,Black,S,Summer,supplierb,15.94,165.3,Faro Outlet,Algarve,336,59,Other,Lisbon,661.2,597.44,2023-02,One-time,
3601,T0009379,2022-10-09,P020892,S005,C003834,1,0.1,0,Accessories,Black,S,Summer,supplierb,15.94,165.3,Coimbra Boutique,Coimbra,238,40,Other,Lisbon,148.77,149.36,2022-10,Repeat,0-10%
3602,T0002229,2020-05-31,P021046,S002,C012687,2,0.2,0,Bottoms,Blue,S,Summer,supplierc,20.06,54.17,Porto Center,Porto,728,57,Male,Braga,86.67200000000001,68.22,2020-05,Repeat,10-20%
3603,T0019023,2020-11-27,P021101,S002,C019869,2,0.1,0,Tops,Yellow,S,Summer,supplierb,49.34,90.47,Porto Center,Porto,728,21,Male,Porto,162.846,82.25999999999999,2020-11,Repeat,0-10%
3604,T0009756,2023-06-22,P021105,S004,C019591,3,0.0,0,Shoes,Yellow,M,Spring,supplierd,67.69,51.41,Online,Online,950,45,Female,Braga,154.23,-48.84,2023-06,Repeat,
3605,T0042092,2021-01-08,P021106,S005,C008180,3,0.1,0,Shoes,Yellow,M,Fall,suppliera,14.93,46.62,Coimbra Boutique,Coimbra,238,48,Female,Faro,125.874,95.07,2021-01,Repeat,0-10%
3606,T0022435,2024-05-20,P021114,S001,C017707,3,0.0,0,Shoes,White,L,Summer,supplierc,13.76,197.01,Lisbon Flagship,Lisbon,179,43,Other,Porto,591.03,549.75,2024-05,Repeat,
3607,T0040666,2020-02-16,P021114,S005,C020029,1,0.0,0,Shoes,White,L,Summer,supplierc,13.76,197.01,Coimbra Boutique,Coimbra,238,65,Female,Lisbon,197.01,183.25,2020-02,One-time,
3608,T0004376,2020-08-19,P021125,S003,C014244,3,0.0,0,Accessories,White,S,Fall,supplierd,52.96,171.32,Faro Outlet,Algarve,336,22,Male,Coimbra,513.96,355.0799999999999,2020-08,Repeat,
3609,T0011765,2020-09-27,P021125,S001,C007973,3,0.0,0,Accessories,White,S,Fall,supplierd,52.96,171.32,Lisbon Flagship,Lisbon,179,35,Male,Porto,513.96,355.0799999999999,2020-09,Repeat,
3610,T0033815,2020-09-05,P021301,S001,C001298,1,0.0,0,Shoes,Red,XS,Fall,suppliera,54.96,174.92,Lisbon Flagship,Lisbon,179,59,Male,Porto,174.92,119.95999999999998,2020-09,Repeat,
3611,T0014285,2022-02-22,P021301,S001,C005248,3,0.2,0,Shoes,Red,XS,Fall,suppliera,54.96,174.92,Lisbon Flagship,Lisbon,179,17,Other,Porto,419.808,359.87999999999994,2022-02,Repeat,10-20%
3612,T0032842,2024-09-24,P021458,S005,C000993,3,0.1,0,Dresses,Yellow,XS,Spring,supplierc,72.44,47.72,Coimbra Boutique,Coimbra,238,66,Other,Coimbra,128.844,-74.16,2024-09,Repeat,0-10%
3613,T0003805,2020-08-07,P021458,S002,C007457,4,0.1,0,Dresses,Yellow,XS,Spring,supplierc,72.44,47.72,Porto Center,Porto,728,29,Female,Faro,171.792,-98.88,2020-08,Repeat,0-10%
3614,T0044306,2024-02-03,P021488,S002,C021958,3,0.0,0,Tops,Green,XL,Summer,supplierb,44.64,69.24,Porto Center,Porto,728,58,Other,Braga,207.71999999999997,73.79999999999998,2024-02,Repeat,
3615,T0010425,2020-06-27,P021708,S004,C024571,4,0.0,0,Accessories,Black,XS,Fall,supplierd,48.58,67.54,Online,Online,950,65,Other,Braga,270.16,75.84000000000003,2020-06,Repeat,
3616,T0032088,2021-06-26,P021708,S002,C019463,3,0.0,1,Accessories,Black,XS,Fall,supplierd,48.58,67.54,Porto Center,Porto,728,38,Female,Porto,202.62,56.880000000000024,2021-06,Repeat,
3617,T0007664,2020-06-09,P021712,S005,C006109,1,0.0,1,Tops,Red,XS,Fall,supplierb,64.47,170.17,Coimbra Boutique,Coimbra,238,68,Female,Porto,170.17,105.69999999999999,2020-06,One-time,
3618,T0049188,2020-03-21,P021756,S001,C003164,2,0.0,0,Accessories,Blue,XL,Spring,supplierd,60.95,71.14,Lisbon Flagship,Lisbon,179,48,Other,Faro,142.28,20.379999999999995,2020-03,Repeat,
3619,T0036843,2022-10-28,P021925,S004,C005879,1,0.2,0,Dresses,Red,M,Fall,supplierc,15.93,12.32,Online,Online,950,53,Male,Faro,9.856000000000002,-3.6099999999999994,2022-10,Repeat,10-20%
3620,T0029741,2024-08-31,P022220,S001,C015004,1,0.0,0,Dresses,Red,L,Fall,supplierc,31.46,155.25,Lisbon Flagship,Lisbon,179,46,Other,Braga,155.25,123.78999999999999,2024-08,Repeat,
3621,T0034815,2024-11-09,P022475,S004,C000956,3,0.2,0,Dresses,Green,M,Fall,supplierd,66.37,23.35,Online,Online,950,60,Other,Porto,56.04000000000001,-129.06,2024-11,Repeat,10-20%
3622,T0035707,2024-10-07,P022475,S005,C007856,3,0.1,0,Dresses,Green,M,Fall,supplierd,66.37,23.35,Coimbra Boutique,Coimbra,238,55,Female,Braga,63.04500000000001,-129.06,2024-10,Repeat,0-10%
3623,T0018316,2024-01-27,P022511,S004,C008312,1,0.0,0,Bottoms,White,XS,Fall,supplierd,51.83,44.69,Online,Online,950,62,Other,Porto,44.69,-7.140000000000001,2024-01,Repeat,
3624,T0010913,2021-07-22,P022511,S003,C001635,4,0.2,1,Bottoms,White,XS,Fall,supplierd,51.83,44.69,Faro Outlet,Algarve,336,39,Female,Faro,143.008,-28.560000000000002,2021-07,Repeat,10-20%
3625,T0027235,2023-01-12,P022905,S004,C019261,4,0.0,0,Shoes,Black,XS,Winter,suppliera,76.84,196.18,Online,Online,950,41,Female,Porto,784.72,477.36,2023-01,One-time,
3626,T0037012,2020-06-03,P023293,S004,C015723,1,0.2,0,Accessories,Black,L,Spring,supplierb,19.83,73.46,Online,Online,950,24,Male,Lisbon,58.768,53.629999999999995,2020-06,Repeat,10-20%
3627,T0002244,2023-05-01,P023735,S003,C004396,3,0.0,0,Shoes,Green,M,Fall,supplierd,41.23,100.12,Faro Outlet,Algarve,336,54,Female,Porto,300.36,176.67000000000002,2023-05,Repeat,
3628,T0010188,2020-10-23,P023925,S002,C014280,3,0.0,0,Bottoms,Blue,XL,Fall,supplierd,43.54,133.65,Porto Center,Porto,728,69,Female,Lisbon,400.95000000000005,270.33000000000004,2020-10,Repeat,
3629,T0035413,2020-04-05,P023996,S001,C023856,3,0.0,0,Shoes,Red,L,Winter,suppliera,8.86,62.58,Lisbon Flagship,Lisbon,179,51,Other,Porto,187.74,161.16,2020-04,Repeat,
3630,T0025207,2022-01-10,P024071,S005,C016631,3,0.0,0,Bottoms,Yellow,XS,Winter,supplierd,48.46,85.72,Coimbra Boutique,Coimbra,238,31,Female,Braga,257.15999999999997,111.78,2022-01,Repeat,
3631,T0009503,2021-12-28,P024813,S001,C014668,3,0.0,0,Accessories,Black,XL,Spring,supplierc,7.3,92.36,Lisbon Flagship,Lisbon,179,50,Other,Faro,277.08,255.18,2021-12,Repeat,
3632,T0034737,2024-12-09,P024927,S005,C012160,3,0.1,0,Dresses,Green,M,Summer,supplierd,46.57,93.49,Coimbra Boutique,Coimbra,238,50,Female,Porto,252.42299999999997,140.76,2024-12,Repeat,0-10%
3633,T0009787,2023-08-01,P025131,S004,C010376,3,0.0,1,Dresses,Black,XS,Spring,supplierc,59.64,132.77,Online,Online,950,25,Male,Coimbra,398.31000000000006,219.39000000000004,2023-08,Repeat,
3634,T0030718,2023-05-21,P025149,S003,C002147,4,0.0,0,Accessories,Yellow,L,Spring,supplierd,79.57,96.64,Faro Outlet,Algarve,336,67,Other,Faro,386.56,68.28000000000003,2023-05,One-time,
3635,T0018206,2021-01-03,P025149,S004,C010330,3,0.3,0,Accessories,Yellow,L,Spring,supplierd,79.57,96.64,Online,Online,950,27,Female,Braga,202.944,51.21000000000002,2021-01,Repeat,20-30%
3636,T0025192,2020-09-22,P025696,S003,C021625,1,0.1,0,Dresses,Blue,XL,Spring,supplierc,7.0,57.7,Faro Outlet,Algarve,336,31,Male,Porto,51.93000000000001,50.7,2020-09,Repeat,0-10%
3637,T0031727,2023-07-14,P026379,S005,C023232,1,0.0,0,Dresses,Yellow,L,Winter,supplierd,29.28,91.16,Coimbra Boutique,Coimbra,238,49,Male,Braga,91.16,61.879999999999995,2023-07,Repeat,
3638,T0021020,2023-07-04,P026379,S001,C001344,2,0.1,0,Dresses,Yellow,L,Winter,supplierd,29.28,91.16,Lisbon Flagship,Lisbon,179,30,Female,Porto,164.088,123.75999999999999,2023-07,Repeat,0-10%
3639,T0015373,2020-04-14,P026430,S001,C015492,3,0.0,0,Tops,Green,L,Spring,supplierc,57.22,170.25,Lisbon Flagship,Lisbon,179,35,Female,Lisbon,510.75,339.09000000000003,2020-04,Repeat,
3640,T0007022,2023-03-13,P027054,S002,C006849,4,0.0,0,Accessories,Red,XS,Winter,supplierb,67.45,169.74,Porto Center,Porto,728,56,Male,Coimbra,678.96,409.16,2023-03,Repeat,
3641,T0024501,2022-08-13,P027054,S005,C009356,2,0.0,0,Accessories,Red,XS,Winter,supplierb,67.45,169.74,Coimbra Boutique,Coimbra,238,27,Male,Braga,339.48,204.58,2022-08,Repeat,
3642,T0032230,2021-07-23,P027087,S004,C015849,2,0.2,1,Accessories,Red,XL,Fall,supplierd,22.76,151.36,Online,Online,950,24,Female,Lisbon,242.17600000000004,257.20000000000005,2021-07,One-time,10-20%
3643,T0034761,2022-03-11,P027091,S004,C001924,4,0.0,0,Accessories,Red,XL,Spring,supplierc,46.76,69.34,Online,Online,950,62,Female,Coimbra,277.36,90.32000000000002,2022-03,Repeat,
3644,T0017165,2020-12-16,P027142,S003,C006647,3,0.2,0,Dresses,Black,XS,Winter,supplierd,79.8,168.41,Faro Outlet,Algarve,336,16,Male,Porto,404.184,265.83,2020-12,Repeat,10-20%
3645,T0044818,2022-04-07,P027471,S004,C010653,2,0.0,0,Tops,Red,XS,Winter,supplierd,14.68,97.43,Online,Online,950,61,Male,Porto,194.86,165.5,2022-04,Repeat,
3646,T0002655,2023-01-22,P027859,S001,C006116,1,0.0,0,Unknown,Blue,XS,Spring,supplierc,30.62,22.5,Lisbon Flagship,Lisbon,179,19,Male,Coimbra,22.5,-8.120000000000001,2023-01,Repeat,
3647,T0014514,2024-03-22,P028006,S005,C015845,1,0.2,0,Dresses,White,XL,Spring,supplierb,22.68,175.06,Coimbra Boutique,Coimbra,238,24,Female,Porto,140.048,152.38,2024-03,Repeat,10-20%
3648,T0005006,2023-01-02,P028006,S004,C016647,4,0.3,0,Dresses,White,XL,Spring,supplierb,22.68,175.06,Online,Online,950,68,Male,Lisbon,490.16799999999995,609.52,2023-01,Repeat,20-30%
3649,T0043329,2020-04-09,P028009,S005,C004594,1,0.0,0,Dresses,Red,L,Spring,supplierd,49.82,187.61,Coimbra Boutique,Coimbra,238,25,Female,Lisbon,187.61,137.79000000000002,2020-04,Repeat,
3650,T0025661,2022-07-19,P028178,S003,C019447,2,0.0,1,Accessories,Black,S,Summer,supplierd,33.57,112.55,Faro Outlet,Algarve,336,53,Other,Braga,225.1,157.95999999999998,2022-07,Repeat,
3651,T0040983,2021-07-05,P028333,S005,C017730,1,0.0,1,Shoes,White,M,Summer,supplierb,25.56,195.34,Coimbra Boutique,Coimbra,238,47,Other,Braga,195.34,169.78,2021-07,Repeat,
3652,T0049329,2023-06-07,P028333,S005,C014547,1,0.0,1,Shoes,White,M,Summer,supplierb,25.56,195.34,Coimbra Boutique,Coimbra,238,38,Other,Faro,195.34,169.78,2023-06,Repeat,
3653,T0024959,2024-01-20,P028349,S003,C008927,3,0.0,0,Dresses,White,XL,Spring,supplierd,50.25,188.37,Faro Outlet,Algarve,336,39,Other,Faro,565.11,414.36,2024-01,One-time,
3654,T0024452,2022-10-30,P028411,S001,C008659,4,0.1,0,Bottoms,Green,L,Winter,supplierd,45.72,112.21,Lisbon Flagship,Lisbon,179,20,Other,Faro,403.95599999999996,265.96,2022-10,One-time,0-10%
3655,T0007342,2020-03-09,P028411,S005,C012132,1,0.2,0,Bottoms,Green,L,Winter,supplierd,45.72,112.21,Coimbra Boutique,Coimbra,238,59,Female,Coimbra,89.768,66.49,2020-03,Repeat,10-20%
3656,T0015059,2024-01-25,P028411,S001,C019852,1,0.0,0,Bottoms,Green,L,Winter,supplierd,45.72,112.21,Lisbon Flagship,Lisbon,179,57,Other,Coimbra,112.21,66.49,2024-01,One-time,
3657,T0033773,2024-03-04,P028411,S003,C018586,2,0.0,0,Bottoms,Green,L,Winter,supplierd,45.72,112.21,Faro Outlet,Algarve,336,17,Male,Faro,224.42,132.98,2024-03,One-time,
3658,T0043934,2023-09-16,P028480,S001,C008743,3,0.2,0,Accessories,Black,XS,Fall,supplierd,38.97,94.92,Lisbon Flagship,Lisbon,179,56,Other,Coimbra,227.808,167.85000000000002,2023-09,Repeat,10-20%
3659,T0003577,2022-04-26,P028480,S001,C015633,2,0.0,0,Accessories,Black,XS,Fall,supplierd,38.97,94.92,Lisbon Flagship,Lisbon,179,49,Female,Faro,189.84,111.9,2022-04,Repeat,
3660,T0047023,2022-07-03,P028596,S005,C018748,4,0.3,0,Shoes,Yellow,XL,Fall,suppliera,72.25,136.35,Coimbra Boutique,Coimbra,238,27,Other,Coimbra,381.78,256.4,2022-07,Repeat,20-30%
3661,T0011542,2021-07-15,P028742,S004,C024668,3,0.0,0,Tops,Black,L,Fall,suppliera,77.5,62.1,Online,Online,950,56,Male,Lisbon,186.3,-46.199999999999996,2021-07,Repeat,
3662,T0027694,2021-11-26,P028742,S003,C008193,4,0.0,1,Tops,Black,L,Fall,suppliera,77.5,62.1,Faro Outlet,Algarve,336,58,Male,Porto,248.4,-61.599999999999994,2021-11,Repeat,
3663,T0024224,2023-06-11,P028742,S001,C016977,4,0.0,0,Tops,Black,L,Fall,suppliera,77.5,62.1,Lisbon Flagship,Lisbon,179,65,Other,Coimbra,248.4,-61.599999999999994,2023-06,One-time,
3664,T0049441,2022-10-14,P028947,S005,C016344,2,0.0,0,Bottoms,Yellow,M,Spring,supplierc,56.57,125.92,Coimbra Boutique,Coimbra,238,41,Other,Coimbra,251.84,138.7,2022-10,Repeat,
